,verified_income,debt_to_income,inquiries_last_12m,accounts_opened_24m,num_active_debit_accounts,total_debit_limit,num_mort_accounts,account_never_delinq_percent,loan_amount,term,issue_month,loan_status,initial_listing_status,disbursement_method,paid_interest,interest_rate
245,1,33.23,2.0,7.0,4.0,63000.0,5.0,97.1,16500.0,36,2,1,0,1,238.46,6.07
246,1,23.73,6.0,10.0,2.0,3600.0,2.0,95.8,15000.0,60,0,1,1,0,923.92,19.42
247,2,14.37,1.0,6.0,6.0,78804.49999999994,0.0,100.0,35000.0,60,2,1,1,0,1644.42,21.45
248,2,21.32,4.0,8.0,4.0,13400.0,1.0,87.1,4400.0,36,0,1,1,0,196.05,14.08
249,2,18.66,2.0,8.0,5.0,29800.0,2.0,84.6,19000.0,60,1,1,1,0,1471.97,18.06
250,1,27.2,3.0,9.0,4.0,5300.0,0.0,93.8,3200.0,36,1,1,1,0,130.69,10.91
251,0,24.38,0.0,4.0,8.0,65300.0,2.0,100.0,20000.0,60,1,1,1,0,755.39,9.44
252,2,17.23,0.0,4.0,2.0,21200.0,3.0,92.5,20000.0,60,0,1,1,0,812.01,12.62
253,0,7.75,0.0,3.0,3.0,61100.0,0.0,100.0,10000.0,60,0,1,1,0,303.21,9.44
254,2,6.21,0.0,4.0,7.0,78804.49999999994,4.0,100.0,35000.0,36,0,1,1,0,670.41,6.08
255,0,26.88,3.0,6.0,5.0,39400.0,0.0,93.9,14000.0,36,2,1,1,0,389.84,11.98
256,0,19.44,0.0,5.0,3.0,5300.0,0.0,100.0,16000.0,36,2,1,1,0,378.45,9.92
257,1,19.2,1.0,4.0,3.0,52500.0,5.0,93.1,8000.0,36,0,1,1,0,334.89,13.59
258,0,16.31,4.0,7.0,4.0,17200.0,0.0,96.3,7000.0,36,0,1,1,0,173.78,10.41
259,2,37.2325,3.0,5.0,2.0,13900.0,1.0,100.0,24000.0,60,1,1,1,0,1046.53,9.93
260,0,17.49,3.0,7.0,7.0,37700.0,3.0,100.0,10000.0,36,0,1,1,0,251.36,7.97
261,0,32.32,5.0,9.0,2.0,2500.0,0.0,100.0,3200.0,36,2,1,1,0,120.03,19.42
262,2,18.17,2.0,1.0,4.0,9500.0,1.0,97.8,25000.0,60,2,1,1,0,1089.98,18.45
263,0,7.2,3.0,5.0,5.0,50700.0,5.0,100.0,5000.0,36,1,1,1,0,129.19,6.72
264,1,3.76,1.0,3.0,2.0,6600.0,2.0,100.0,9000.0,36,1,1,1,0,310.18,10.91
265,1,20.73,0.0,3.0,4.0,2500.0,0.0,80.0,5000.0,36,2,1,0,0,192.59,17.47
266,0,9.37,3.0,4.0,6.0,23600.0,0.0,100.0,10000.0,36,2,1,1,0,165.66,10.41
267,2,37.2325,0.0,4.0,2.0,15200.0,0.0,96.4,3200.0,36,1,1,1,0,72.25,6.72
268,0,15.28,4.0,2.0,1.0,18300.0,1.0,88.0,10000.0,36,0,1,1,0,292.72,9.44
269,1,9.09,4.0,3.0,1.0,2500.0,0.0,100.0,6000.0,36,2,1,1,0,180.58,12.61
270,0,3.76,4.0,6.0,2.0,16200.0,0.0,88.9,3200.0,36,2,1,1,0,72.25,7.96
271,2,3.76,1.0,2.0,2.0,7400.0,0.0,100.0,32000.0,36,2,1,1,0,649.23,10.9
272,0,16.07,3.0,4.0,3.0,19500.0,3.0,88.5,28000.0,60,0,1,1,0,1644.42,21.45
273,2,9.82,0.0,3.0,2.0,6500.0,0.0,86.7,10000.0,36,2,1,0,0,135.46,7.96
274,2,21.08,3.0,4.0,8.0,78804.49999999994,2.0,100.0,35000.0,60,2,1,1,0,795.94,9.43
275,0,22.18,1.0,4.0,3.0,8700.0,2.0,100.0,25000.0,60,2,1,1,0,887.57,15.04
276,1,13.72,4.0,4.0,1.0,7000.0,2.0,90.9,15000.0,60,2,1,1,0,498.04,14.07
277,1,15.3,0.0,6.0,3.0,13200.0,5.0,100.0,16000.0,36,2,1,1,0,406.3,10.9
278,0,13.82,2.0,1.0,2.0,27900.0,3.0,75.0,20000.0,36,0,1,1,0,383.08,6.08
279,1,15.94,1.0,3.0,4.0,23000.0,0.0,100.0,10000.0,36,1,1,0,0,388.24,9.93
280,0,11.52,0.0,1.0,3.0,9800.0,0.0,80.0,10000.0,36,2,1,1,0,200.74,12.61
281,0,18.48,0.0,1.0,3.0,29000.0,5.0,100.0,15000.0,60,0,1,1,0,502.28,10.42
282,1,22.6,1.0,8.0,4.0,7900.0,2.0,81.8,11100.0,60,1,1,1,0,1365.12,21.45
283,2,21.22,3.0,3.0,4.0,11300.0,1.0,95.0,24000.0,60,0,5,1,0,362.51,19.42
284,0,20.58,1.0,6.0,3.0,16500.0,0.0,75.0,3200.0,36,2,1,1,0,72.25,9.43
285,2,7.2,0.0,1.0,2.0,7200.0,2.0,83.3,15000.0,60,2,1,1,0,633.62,17.47
286,1,16.62,0.0,3.0,2.0,26700.0,0.0,95.8,8000.0,36,2,1,1,0,139.87,7.34
287,0,15.38,0.0,3.0,1.0,7500.0,0.0,100.0,8500.0,36,2,1,0,1,157.45,7.96
288,1,17.62,2.0,2.0,4.0,13100.0,0.0,100.0,12000.0,36,2,1,1,0,389.08,13.58
289,2,10.85,0.0,1.0,1.0,48500.0,0.0,100.0,24000.0,60,2,1,1,0,545.79,9.43
290,2,36.25,1.0,3.0,2.0,58000.0,3.0,100.0,12475.0,60,2,1,1,0,660.63,21.45
291,0,27.28,0.0,2.0,7.0,14500.0,0.0,100.0,11500.0,60,2,1,1,0,608.33,21.45
292,2,3.76,1.0,3.0,1.0,2500.0,0.0,100.0,3200.0,36,1,1,0,0,72.25,21.45
293,0,3.76,3.0,3.0,2.0,5700.0,1.0,88.9,15000.0,36,2,1,0,0,451.45,12.61
294,2,12.08,5.0,10.0,6.0,47100.0,3.0,93.3,13250.0,36,0,1,1,0,404.46,9.93
295,1,13.75,2.0,3.0,3.0,23900.0,3.0,100.0,10000.0,36,1,1,1,0,211.79,6.72
296,1,8.59,0.0,1.0,6.0,28800.0,0.0,100.0,18000.0,36,2,1,1,0,816.89,19.42
297,1,18.89,7.0,7.0,3.0,47900.0,3.0,93.8,3200.0,36,2,1,1,0,72.25,9.92
298,0,19.97,0.0,2.0,8.0,33700.0,3.0,75.0,21700.0,60,2,1,1,0,488.96,14.07
299,2,37.06,1.0,2.0,5.0,66000.0,2.0,100.0,36000.0,36,1,1,1,1,1488.57,10.42
300,0,17.61,7.0,6.0,3.0,13600.0,4.0,76.5,5000.0,36,1,1,1,0,115.86,7.35
301,0,27.51,2.0,2.0,1.0,2500.0,0.0,89.5,28000.0,36,2,1,1,0,436.98,6.71
302,0,21.05,5.0,5.0,2.0,27400.0,2.0,100.0,35000.0,36,0,1,1,0,1396.65,12.62
303,0,37.2325,5.0,10.0,8.0,78804.49999999994,2.0,100.0,36000.0,60,0,1,1,0,1644.42,21.45
304,0,17.96,0.0,1.0,5.0,15700.0,5.0,91.7,14000.0,60,0,1,1,0,541.72,16.01
305,0,6.27,1.0,3.0,2.0,12500.0,0.0,100.0,20000.0,60,1,1,1,0,1288.41,16.02
306,1,11.36,1.0,6.0,3.0,14700.0,0.0,100.0,7000.0,36,2,1,0,0,177.75,10.9
307,1,9.11,3.0,3.0,4.0,31200.0,2.0,77.8,20000.0,36,1,1,1,0,938.98,11.99
308,1,5.44,3.0,4.0,2.0,58500.0,0.0,100.0,36000.0,36,2,1,1,0,466.93,7.34
309,0,15.46,1.0,6.0,4.0,10300.0,0.0,95.1,10000.0,36,0,1,0,0,398.72,12.61
310,1,7.2,2.0,5.0,3.0,35200.0,0.0,100.0,8000.0,36,2,1,1,0,127.84,6.71
311,0,3.76,0.0,4.0,1.0,2600.0,1.0,91.7,4000.0,36,2,1,1,0,87.83,9.43
312,0,34.13,1.0,3.0,4.0,50600.0,0.0,100.0,30000.0,36,1,1,1,0,1598.26,13.59
313,0,17.68,0.0,2.0,1.0,49800.0,4.0,94.1,20000.0,36,1,1,1,0,436.27,6.08
314,1,18.01,3.0,8.0,1.0,23600.0,2.0,76.5,24000.0,36,2,1,1,0,444.55,7.96
315,0,25.65,1.0,1.0,3.0,11500.0,0.0,100.0,4000.0,36,0,1,1,0,90.24,7.35
316,1,10.19,0.0,4.0,2.0,12500.0,0.0,100.0,14000.0,60,2,1,1,0,368.19,10.9
317,1,24.17,0.0,3.0,6.0,78804.49999999994,2.0,100.0,24000.0,36,2,1,1,0,338.75,6.07
318,1,5.44,2.0,4.0,2.0,6000.0,0.0,80.0,3200.0,36,1,1,1,0,208.19,19.03
319,1,9.49,1.0,6.0,5.0,59300.0,2.0,100.0,32000.0,60,0,1,1,0,1450.55,14.08
320,1,27.7,1.0,5.0,3.0,7100.0,0.0,81.8,12000.0,36,0,1,0,0,387.96,10.42
321,0,3.76,1.0,3.0,3.0,2800.0,2.0,75.0,9600.0,36,2,1,1,0,216.05,9.44
322,1,9.78,0.0,4.0,6.0,59100.0,1.0,100.0,9600.0,36,0,1,1,1,160.52,6.07
323,0,11.81,1.0,4.0,4.0,20600.0,0.0,92.3,3500.0,36,1,1,1,0,108.9,7.97
324,0,14.44,2.0,7.0,6.0,70200.0,1.0,100.0,8000.0,36,1,1,1,0,162.27,6.07
325,2,31.18,1.0,2.0,2.0,31950.0,5.0,95.0,12000.0,36,1,1,0,0,544.96,10.91
326,1,37.2325,0.0,5.0,8.0,78804.49999999994,0.0,100.0,32400.0,36,1,1,1,1,1383.04,10.91
327,2,37.2325,0.0,3.0,2.0,48200.0,1.0,100.0,3600.0,36,1,1,0,0,265.77,19.03
328,1,14.72,1.0,1.0,1.0,11000.0,0.0,100.0,15000.0,60,2,1,1,0,446.14,12.61
329,1,17.58,1.0,5.0,2.0,15100.0,2.0,85.7,8300.0,36,1,1,1,0,388.18,13.59
330,1,20.57,0.0,3.0,7.0,47600.0,5.0,100.0,25600.0,36,1,1,1,0,530.62,6.07
331,2,22.64,2.0,2.0,6.0,29700.0,0.0,96.7,20000.0,60,2,1,1,0,656.09,13.58
332,0,9.92,2.0,3.0,5.0,13600.0,2.0,75.0,27900.0,60,0,1,1,0,1439.36,16.01
333,0,14.52,3.0,4.0,2.0,23300.0,1.0,100.0,4000.0,36,1,1,1,0,114.73,7.35
334,2,18.61,1.0,1.0,5.0,16900.0,2.0,95.7,3200.0,36,2,1,1,0,72.25,9.92
335,1,16.82,0.0,1.0,4.0,58600.0,2.0,95.2,24000.0,60,0,1,1,0,545.79,9.43
336,2,13.22,3.0,5.0,6.0,78804.49999999994,5.0,100.0,36000.0,36,0,1,1,0,926.9,7.35
337,0,7.84,2.0,3.0,2.0,14500.0,3.0,100.0,22000.0,36,2,1,1,0,494.57,9.43
338,0,5.65,3.0,6.0,6.0,23600.0,1.0,91.3,6400.0,36,0,1,1,0,204.13,9.44
339,1,24.8,1.0,3.0,4.0,21600.0,0.0,100.0,12000.0,36,1,1,1,0,891.36,17.09
340,2,24.42,7.0,9.0,6.0,33000.0,3.0,100.0,30000.0,36,1,1,1,0,1644.42,18.06
341,1,18.08,4.0,1.0,1.0,2500.0,0.0,83.3,12000.0,60,2,1,1,0,506.85,21.45
342,0,10.66,0.0,1.0,4.0,41200.0,0.0,100.0,20000.0,36,0,1,1,0,423.57,6.72
343,1,21.22,3.0,4.0,2.0,62000.0,3.0,75.0,24000.0,36,0,1,1,0,646.88,9.43
344,2,16.19,0.0,1.0,1.0,26700.0,4.0,95.8,36000.0,60,1,1,1,0,1285.83,10.42
345,0,10.15,2.0,1.0,4.0,18300.0,2.0,93.3,10000.0,60,2,1,1,0,355.03,15.04
346,1,3.76,1.0,3.0,1.0,13400.0,0.0,92.3,30000.0,36,0,1,1,0,1446.13,18.06
347,1,12.86,4.0,8.0,5.0,17700.0,2.0,87.0,9000.0,36,2,1,0,0,270.71,15.04
348,2,33.84,3.0,10.0,8.0,63600.0,0.0,100.0,28000.0,36,0,1,1,0,908.53,13.59
349,2,37.2325,1.0,5.0,6.0,57300.0,3.0,100.0,29000.0,60,1,1,1,1,839.71,7.35
350,2,3.83,1.0,1.0,1.0,6300.0,0.0,100.0,5000.0,36,0,5,1,0,72.25,15.05
351,2,27.7,0.0,7.0,4.0,12300.0,0.0,100.0,26000.0,60,2,1,1,0,1116.67,21.45
352,2,7.81,0.0,1.0,1.0,3000.0,3.0,75.0,25000.0,36,1,1,1,0,706.82,7.35
353,1,17.98,2.0,9.0,4.0,33700.0,2.0,96.2,25000.0,36,0,1,1,0,930.05,11.98
354,0,22.57,0.0,2.0,3.0,21800.0,0.0,94.1,14000.0,36,1,1,1,0,761.35,13.59
355,0,9.14,2.0,4.0,2.0,2500.0,0.0,100.0,6000.0,36,2,1,1,0,171.52,11.98
356,0,36.45,0.0,2.0,1.0,10300.0,0.0,100.0,12000.0,36,1,1,1,0,344.18,7.35
357,0,13.6,4.0,3.0,8.0,51100.0,3.0,97.1,20000.0,36,2,1,1,0,468.9,9.92
358,0,30.38,1.0,4.0,4.0,11700.0,0.0,90.0,10000.0,36,1,1,1,0,552.15,14.08
359,1,15.34,1.0,1.0,2.0,3300.0,4.0,75.0,10000.0,60,0,1,1,0,319.02,9.93
360,1,16.66,0.0,7.0,3.0,7500.0,0.0,100.0,5000.0,36,2,1,1,0,161.11,17.47
361,1,16.55,2.0,2.0,1.0,8700.0,1.0,76.9,10000.0,36,2,1,1,0,219.56,9.43
362,0,6.88,0.0,4.0,4.0,16500.0,2.0,100.0,10000.0,36,1,1,1,0,311.15,7.97
363,0,19.97,2.0,4.0,5.0,50200.0,1.0,75.0,15000.0,60,2,1,1,1,333.26,9.43
364,2,24.34,0.0,3.0,4.0,32500.0,0.0,100.0,17000.0,36,0,1,0,0,618.14,14.08
365,0,19.95,6.0,1.0,4.0,50000.0,2.0,100.0,19475.0,36,1,1,1,0,605.98,7.97
366,0,17.23,1.0,4.0,2.0,10400.0,0.0,75.0,10000.0,36,2,1,0,0,334.14,14.07
367,1,37.2325,4.0,5.0,5.0,25300.0,3.0,100.0,8000.0,36,1,1,0,0,250.82,9.93
368,0,11.62,5.0,6.0,2.0,9100.0,3.0,75.0,10000.0,36,1,1,1,0,329.08,10.42
369,2,20.16,7.0,2.0,4.0,17000.0,0.0,75.0,16000.0,60,0,1,1,0,1336.69,21.45
370,1,34.02,0.0,5.0,3.0,9800.0,1.0,92.3,14000.0,60,0,1,1,0,1178.88,21.45
371,0,19.71,2.0,7.0,8.0,48900.0,1.0,97.9,11300.0,36,0,1,0,0,261.85,7.35
372,1,19.95,3.0,4.0,3.0,36900.0,3.0,100.0,15000.0,60,1,1,1,0,906.61,15.05
373,0,15.53,0.0,4.0,3.0,40200.0,0.0,100.0,10000.0,36,2,1,1,0,189.66,7.96
374,2,37.2325,2.0,6.0,8.0,63100.0,2.0,100.0,25000.0,36,2,1,0,1,810.59,13.58
375,2,35.5,0.0,0.0,6.0,14200.0,0.0,100.0,15000.0,60,0,1,1,0,760.52,16.01
376,0,34.38,3.0,2.0,5.0,72500.0,4.0,100.0,19200.0,36,2,1,1,0,327.86,7.34
377,0,9.53,0.0,1.0,1.0,46900.0,5.0,100.0,14000.0,36,1,2,0,0,218.61,6.08
378,1,27.92,0.0,5.0,4.0,17300.0,0.0,97.4,13000.0,36,2,1,0,0,382.16,12.61
379,1,25.31,0.0,2.0,2.0,16300.0,3.0,95.5,28000.0,60,0,1,1,0,1408.06,16.02
380,0,18.57,1.0,3.0,4.0,72200.0,3.0,100.0,26000.0,60,0,1,0,0,985.27,11.99
381,0,20.05,0.0,0.0,1.0,10000.0,0.0,100.0,7000.0,36,0,1,1,0,86.78,6.08
382,1,23.97,0.0,2.0,6.0,26900.0,0.0,100.0,25000.0,60,0,1,1,0,1644.42,21.45
383,2,30.51,0.0,0.0,4.0,22100.0,0.0,100.0,20000.0,36,1,1,0,0,1258.17,16.02
384,1,21.92,4.0,4.0,8.0,14400.0,3.0,91.0,20000.0,60,2,1,1,0,559.83,12.61
385,0,14.24,0.0,4.0,5.0,11800.0,1.0,75.0,12000.0,36,2,1,1,0,361.16,12.61
386,0,6.79,0.0,2.0,1.0,2500.0,0.0,100.0,8650.0,36,1,1,1,0,470.85,14.08
387,0,3.82,3.0,3.0,2.0,43000.0,0.0,100.0,7500.0,36,1,0,1,0,204.21,17.09
388,0,14.4,4.0,7.0,2.0,7900.0,3.0,75.0,21000.0,36,2,1,1,0,388.99,7.96
389,2,4.66,1.0,2.0,3.0,7200.0,0.0,100.0,12000.0,36,1,1,0,0,482.11,10.42
390,0,26.04,1.0,6.0,3.0,29500.0,0.0,100.0,10000.0,36,2,1,1,0,174.84,7.34
391,0,26.4,3.0,6.0,5.0,36800.0,1.0,100.0,25000.0,60,2,1,1,0,598.17,9.92
392,1,17.67,1.0,0.0,2.0,19300.0,0.0,100.0,8500.0,36,1,1,0,0,222.79,6.72
393,1,24.06,3.0,6.0,8.0,78804.49999999994,0.0,100.0,18000.0,36,0,1,0,0,581.93,10.42
394,0,16.39,3.0,10.0,6.0,78804.49999999994,0.0,100.0,18000.0,60,2,1,1,1,297.17,6.71
395,1,17.16,7.0,4.0,3.0,11000.0,0.0,97.4,9500.0,36,2,1,1,0,355.0,16.01
396,0,23.88,0.0,2.0,4.0,33600.0,0.0,95.0,20000.0,36,1,2,1,0,382.12,14.08
397,0,8.79,2.0,5.0,4.0,16000.0,2.0,88.5,10000.0,36,2,1,1,0,259.99,10.9
398,0,13.5,0.0,0.0,5.0,54800.0,0.0,100.0,30000.0,36,2,1,1,1,388.01,6.07
399,1,27.72,0.0,2.0,6.0,18400.0,0.0,100.0,28000.0,60,2,1,1,1,1182.76,17.47
400,1,29.58,1.0,6.0,7.0,18500.0,5.0,100.0,25000.0,36,0,1,1,0,770.02,9.93
401,1,12.95,0.0,3.0,6.0,39200.0,1.0,85.7,30000.0,36,2,1,1,0,697.99,9.43
402,1,14.66,0.0,1.0,5.0,67100.0,0.0,100.0,36000.0,60,1,1,1,0,1644.42,14.08
403,2,25.18,1.0,4.0,2.0,7600.0,0.0,100.0,8000.0,36,1,1,0,0,248.92,7.97
404,1,8.02,2.0,5.0,3.0,7500.0,0.0,100.0,12000.0,36,1,1,1,0,325.03,7.35
405,0,18.5,3.0,3.0,1.0,17100.0,0.0,100.0,12000.0,60,1,1,1,0,715.25,15.05
406,1,19.8,2.0,9.0,2.0,6600.0,0.0,100.0,8000.0,36,0,1,0,0,268.8,14.07
407,1,13.08,1.0,2.0,3.0,11900.0,0.0,100.0,10000.0,36,1,1,1,0,476.15,11.99
408,0,9.17,2.0,5.0,1.0,32100.0,0.0,100.0,6650.0,36,2,1,1,0,72.25,6.07
409,0,6.36,0.0,1.0,3.0,24200.0,2.0,100.0,10000.0,36,1,1,1,0,204.32,6.07
410,0,22.86,1.0,1.0,3.0,16300.0,0.0,100.0,5200.0,36,1,1,1,0,244.14,11.99
411,1,12.52,2.0,3.0,1.0,8500.0,2.0,77.8,15525.0,60,2,1,1,0,700.19,15.04
412,1,9.8,3.0,6.0,7.0,34700.0,5.0,100.0,6000.0,36,1,3,1,1,127.07,6.72
413,1,9.93,0.0,3.0,1.0,20900.0,0.0,100.0,5000.0,36,1,3,1,0,123.46,7.97
414,1,18.98,4.0,2.0,1.0,31600.0,2.0,100.0,3500.0,36,1,1,1,0,72.25,6.07
415,2,22.66,7.0,10.0,4.0,78804.49999999994,0.0,100.0,15000.0,36,0,1,0,0,1073.26,21.45
416,1,16.72,0.0,2.0,5.0,24800.0,0.0,100.0,21625.0,60,0,1,1,1,738.7,10.91
417,2,33.01,1.0,6.0,2.0,11700.0,1.0,92.0,11200.0,36,2,1,1,0,402.67,15.05
418,0,14.16,5.0,7.0,8.0,78804.49999999994,2.0,100.0,36000.0,36,1,1,1,0,959.57,7.35
419,2,3.76,3.0,6.0,1.0,7200.0,4.0,100.0,10000.0,36,1,1,0,0,469.49,11.99
420,2,17.74,1.0,9.0,3.0,25500.0,2.0,100.0,36000.0,36,0,1,1,0,900.35,9.93
421,1,19.85,5.0,3.0,2.0,10000.0,0.0,100.0,17000.0,60,0,1,1,0,1097.55,20.0
422,1,11.66,3.0,6.0,3.0,26000.0,1.0,100.0,9000.0,36,1,1,1,0,386.94,13.59
423,2,8.64,4.0,10.0,2.0,3000.0,0.0,100.0,28000.0,60,2,1,1,0,1644.42,21.45
424,0,35.12,4.0,6.0,4.0,24700.0,0.0,100.0,15000.0,60,2,1,1,0,567.07,16.01
425,0,5.25,0.0,2.0,3.0,12800.0,0.0,100.0,7000.0,36,0,1,1,1,117.05,6.07
426,2,10.8,1.0,1.0,4.0,29200.0,0.0,75.0,20000.0,60,2,1,1,0,1033.69,21.45
427,0,3.76,1.0,2.0,2.0,4300.0,0.0,75.0,3200.0,36,1,1,0,1,72.25,11.99
428,1,21.62,0.0,2.0,3.0,15300.0,0.0,92.3,7000.0,36,1,1,1,0,165.92,6.08
429,1,34.04,2.0,4.0,5.0,8300.0,0.0,86.4,5000.0,36,1,1,1,0,366.47,19.03
430,1,21.52,0.0,1.0,3.0,32500.0,4.0,97.0,30000.0,36,1,1,1,0,909.44,7.35
431,1,22.14,2.0,8.0,2.0,25500.0,5.0,97.2,6000.0,36,2,1,1,0,113.8,7.96
432,1,33.37,0.0,2.0,5.0,33500.0,0.0,94.4,20000.0,36,0,1,1,0,975.95,20.39
433,2,37.2325,2.0,4.0,2.0,8800.0,1.0,83.3,20000.0,60,0,1,1,0,969.5,15.05
434,0,17.64,0.0,1.0,2.0,17000.0,1.0,100.0,12000.0,36,2,1,1,0,222.28,7.96
435,0,18.42,0.0,5.0,1.0,12000.0,1.0,100.0,5000.0,36,1,1,1,1,102.44,6.07
436,0,30.62,2.0,2.0,5.0,17300.0,0.0,100.0,15000.0,36,1,1,1,1,795.43,14.08
437,2,13.23,3.0,10.0,3.0,20900.0,0.0,96.9,15000.0,36,2,1,1,0,441.03,18.45
438,1,34.72,0.0,3.0,1.0,22800.0,0.0,76.9,5000.0,36,0,2,1,0,72.25,6.72
439,0,13.08,1.0,1.0,1.0,8900.0,0.0,81.0,13000.0,60,1,1,1,0,893.35,17.09
440,0,37.2325,2.0,2.0,6.0,78804.49999999994,0.0,97.3,17975.0,36,2,1,1,0,311.81,10.9
441,2,27.03,0.0,6.0,4.0,43300.0,0.0,100.0,28275.0,60,2,1,1,0,927.3,13.58
442,2,3.85,3.0,7.0,3.0,11100.0,4.0,100.0,11000.0,60,0,1,1,0,485.72,14.08
443,1,25.73,1.0,3.0,3.0,45500.0,3.0,95.7,25000.0,60,0,1,1,1,538.81,6.72
444,0,9.2,2.0,1.0,1.0,12300.0,0.0,100.0,3300.0,36,2,1,0,0,72.45,9.43
445,1,27.16,0.0,10.0,3.0,54800.0,0.0,100.0,30000.0,60,0,1,1,1,1136.85,11.99
446,0,9.69,0.0,0.0,2.0,8600.0,0.0,100.0,7200.0,36,0,1,1,0,253.48,11.98
447,2,16.02,2.0,5.0,3.0,44700.0,2.0,100.0,30000.0,60,1,1,1,0,1234.21,10.42
448,1,7.05,0.0,1.0,4.0,14400.0,0.0,88.5,25000.0,36,2,1,1,0,714.67,11.98
449,1,27.2,0.0,2.0,3.0,35500.0,0.0,100.0,20000.0,60,2,1,1,1,254.69,7.96
450,0,11.22,5.0,7.0,3.0,20000.0,5.0,85.3,4000.0,36,1,2,1,0,72.25,9.93
451,1,13.42,0.0,0.0,7.0,54800.0,0.0,100.0,36000.0,36,0,1,1,0,1169.65,9.43
452,2,17.22,2.0,6.0,5.0,16000.0,0.0,100.0,36000.0,36,0,1,1,0,1182.89,10.41
453,1,15.67,2.0,6.0,2.0,26500.0,0.0,100.0,13000.0,36,2,1,1,1,223.99,7.34
454,1,18.19,2.0,3.0,4.0,20500.0,0.0,100.0,15000.0,36,2,1,0,0,336.08,14.07
455,0,14.11,1.0,2.0,1.0,17000.0,0.0,75.0,27000.0,60,0,1,1,0,997.88,10.42
456,1,20.27,3.0,5.0,1.0,20000.0,1.0,91.7,13000.0,36,0,1,0,0,326.76,7.97
457,2,10.91,2.0,6.0,2.0,4400.0,3.0,83.3,15000.0,60,1,1,1,0,1279.13,21.45
458,1,3.76,3.0,10.0,3.0,5200.0,0.0,93.3,3200.0,36,0,1,1,0,204.4,21.45
459,2,19.66,6.0,6.0,8.0,77800.0,2.0,100.0,21600.0,60,2,1,1,0,1401.68,21.45
460,2,27.48,3.0,5.0,1.0,5800.0,4.0,100.0,35000.0,60,2,1,1,0,1644.42,20.39
461,0,24.28,0.0,3.0,7.0,28500.0,0.0,100.0,3200.0,36,0,1,1,0,82.27,10.42
462,1,12.36,2.0,4.0,3.0,10100.0,0.0,80.0,4000.0,36,2,1,0,0,107.46,17.47
463,0,21.53,4.0,4.0,3.0,13700.0,1.0,100.0,10000.0,60,0,1,1,1,235.48,7.34
464,2,14.08,0.0,2.0,1.0,7500.0,2.0,100.0,6400.0,36,2,1,1,0,109.43,7.35
465,1,9.84,1.0,0.0,1.0,6500.0,0.0,100.0,6900.0,36,1,1,0,1,456.85,17.09
466,1,37.2325,4.0,8.0,1.0,14000.0,2.0,94.7,6000.0,36,1,1,1,0,315.12,13.59
467,0,3.76,1.0,1.0,3.0,40800.0,1.0,100.0,3200.0,36,2,1,1,0,72.25,6.07
468,2,37.2325,0.0,6.0,5.0,24400.0,0.0,100.0,10000.0,36,0,1,1,0,313.52,9.93
469,0,11.06,2.0,3.0,6.0,22500.0,3.0,96.7,12000.0,36,1,1,1,0,357.57,9.44
470,0,37.2325,1.0,7.0,6.0,29100.0,2.0,94.1,16000.0,36,0,1,0,0,489.74,11.99
471,0,29.17,2.0,3.0,5.0,58400.0,0.0,100.0,30000.0,60,1,1,1,0,1644.42,21.45
472,1,27.43,5.0,4.0,5.0,16400.0,0.0,93.3,10800.0,60,1,1,1,0,686.01,19.03
473,2,12.13,2.0,7.0,4.0,17500.0,1.0,94.9,12000.0,36,0,1,1,0,315.26,10.41
474,1,7.06,0.0,1.0,2.0,6500.0,0.0,100.0,6000.0,36,2,1,1,0,180.58,12.61
475,0,3.76,1.0,3.0,1.0,10400.0,1.0,100.0,6500.0,36,2,1,1,0,103.87,6.71
476,0,5.78,0.0,5.0,2.0,6600.0,0.0,100.0,6000.0,36,1,1,0,0,239.32,10.42
477,2,32.86,4.0,3.0,1.0,6500.0,3.0,76.5,7500.0,36,0,1,0,0,421.99,18.06
478,1,10.6,1.0,4.0,3.0,35400.0,0.0,100.0,10000.0,36,0,1,1,0,191.54,6.08
479,1,11.2,0.0,3.0,5.0,20100.0,0.0,92.3,27500.0,36,1,1,1,0,691.24,7.97
480,1,37.2325,2.0,5.0,4.0,13000.0,0.0,95.2,25875.0,60,1,1,1,0,1644.42,21.45
481,1,16.11,2.0,3.0,1.0,4500.0,0.0,100.0,6000.0,36,2,1,1,0,199.1,15.04
482,0,10.15,1.0,3.0,3.0,7000.0,1.0,95.0,36000.0,60,1,1,1,0,1644.42,21.45
483,0,23.35,1.0,4.0,7.0,20600.0,0.0,97.6,3200.0,36,1,1,1,0,165.52,17.09
484,1,4.87,7.0,2.0,1.0,2500.0,0.0,75.0,7000.0,36,0,4,1,0,440.42,20.0
485,0,8.25,0.0,3.0,6.0,26300.0,0.0,100.0,8000.0,36,0,1,1,0,236.28,9.44
486,0,16.49,1.0,1.0,3.0,12500.0,0.0,100.0,12000.0,60,2,1,1,0,426.04,15.04
487,1,16.05,1.0,7.0,3.0,8300.0,3.0,81.1,15000.0,60,2,1,1,0,473.29,20.39
488,0,5.83,1.0,6.0,4.0,11800.0,0.0,100.0,4000.0,36,1,1,1,0,121.8,7.97
489,1,21.5,2.0,2.0,2.0,6000.0,1.0,95.0,6500.0,36,2,1,0,0,181.49,11.98
490,2,3.76,2.0,6.0,2.0,56800.0,2.0,100.0,36000.0,36,2,1,1,0,372.55,6.07
